file,class,method,variable,usage
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\observer\src\test\java\com\iluwatar\observer\WeatherTest.java,com.iluwatar.observer.WeatherTest,testTimePasses/0,observer,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\observer\src\test\java\com\iluwatar\observer\WeatherTest.java,com.iluwatar.observer.WeatherTest,testTimePasses/0,weather,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\observer\src\test\java\com\iluwatar\observer\WeatherTest.java,com.iluwatar.observer.WeatherTest,testTimePasses/0,inOrder,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\observer\src\test\java\com\iluwatar\observer\WeatherTest.java,com.iluwatar.observer.WeatherTest,testTimePasses/0,i,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,"Bubble/4[int,int,int,int]",x,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,"Bubble/4[int,int,int,int]",y,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,"Bubble/4[int,int,int,int]",id,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,"Bubble/4[int,int,int,int]",radius,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,touches/1[com.iluwatar.spatialpartition.Bubble],b,6
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,"pop/1[java.util.Map<java.lang.Integer,com.iluwatar.spatialpartition.Bubble>]",allBubbles,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,"handleCollision/2[java.util.Collection<? extends com.iluwatar.spatialpartition.Point>,java.util.Map<java.lang.Integer,com.iluwatar.spatialpartition.Bubble>]",toCheck,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,"handleCollision/2[java.util.Collection<? extends com.iluwatar.spatialpartition.Point>,java.util.Map<java.lang.Integer,com.iluwatar.spatialpartition.Bubble>]",allBubbles,5
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,"handleCollision/2[java.util.Collection<? extends com.iluwatar.spatialpartition.Point>,java.util.Map<java.lang.Integer,com.iluwatar.spatialpartition.Bubble>]",otherId,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,"handleCollision/2[java.util.Collection<? extends com.iluwatar.spatialpartition.Point>,java.util.Map<java.lang.Integer,com.iluwatar.spatialpartition.Bubble>]",toBePopped,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,"handleCollision/2[java.util.Collection<? extends com.iluwatar.spatialpartition.Point>,java.util.Map<java.lang.Integer,com.iluwatar.spatialpartition.Bubble>]",point,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-client-side-ui-composition\src\main\java\com\iluwatar\clientsideuicomposition\FrontendComponent.java,com.iluwatar.clientsideuicomposition.FrontendComponent,"fetchData/1[java.util.Map<java.lang.String,java.lang.String>]",e,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-client-side-ui-composition\src\main\java\com\iluwatar\clientsideuicomposition\FrontendComponent.java,com.iluwatar.clientsideuicomposition.FrontendComponent,"fetchData/1[java.util.Map<java.lang.String,java.lang.String>]",params,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-client-side-ui-composition\src\main\java\com\iluwatar\clientsideuicomposition\FrontendComponent.java,com.iluwatar.clientsideuicomposition.FrontendComponent,"getData/1[java.util.Map<java.lang.String,java.lang.String>]",params,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\flux\src\main\java\com\iluwatar\flux\action\ContentAction.java,com.iluwatar.flux.action.ContentAction,ContentAction/1[com.iluwatar.flux.action.Content],content,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\step-builder\src\main\java\com\iluwatar\stepbuilder\CharacterStepBuilder.java,com.iluwatar.stepbuilder.CharacterStepBuilder$CharacterSteps,fighterClass/1[java.lang.String],fighterClass,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\step-builder\src\main\java\com\iluwatar\stepbuilder\CharacterStepBuilder.java,com.iluwatar.stepbuilder.CharacterStepBuilder$CharacterSteps,withAbility/1[java.lang.String],ability,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\step-builder\src\main\java\com\iluwatar\stepbuilder\CharacterStepBuilder.java,com.iluwatar.stepbuilder.CharacterStepBuilder$CharacterSteps,build/0,character,6
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\step-builder\src\main\java\com\iluwatar\stepbuilder\CharacterStepBuilder.java,com.iluwatar.stepbuilder.CharacterStepBuilder$CharacterSteps,name/1[java.lang.String],name,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\step-builder\src\main\java\com\iluwatar\stepbuilder\CharacterStepBuilder.java,com.iluwatar.stepbuilder.CharacterStepBuilder$CharacterSteps,wizardClass/1[java.lang.String],wizardClass,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\step-builder\src\main\java\com\iluwatar\stepbuilder\CharacterStepBuilder.java,com.iluwatar.stepbuilder.CharacterStepBuilder$CharacterSteps,withSpell/1[java.lang.String],spell,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\step-builder\src\main\java\com\iluwatar\stepbuilder\CharacterStepBuilder.java,com.iluwatar.stepbuilder.CharacterStepBuilder$CharacterSteps,withWeapon/1[java.lang.String],weapon,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetColor/5[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color]",testedCreature,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetColor/5[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color]",size,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetColor/5[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color]",color,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetColor/5[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color]",name,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetColor/5[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color]",movement,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetSize/3[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size]",testedCreature,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetSize/3[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size]",size,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetSize/3[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size]",name,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetMass/6[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color,com.iluwatar.specification.property.Mass]",testedCreature,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetMass/6[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color,com.iluwatar.specification.property.Mass]",size,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetMass/6[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color,com.iluwatar.specification.property.Mass]",color,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetMass/6[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color,com.iluwatar.specification.property.Mass]",mass,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetMass/6[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color,com.iluwatar.specification.property.Mass]",name,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetMass/6[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color,com.iluwatar.specification.property.Mass]",movement,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetMovement/4[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement]",testedCreature,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetMovement/4[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement]",size,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetMovement/4[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement]",name,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testGetMovement/4[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement]",movement,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testToString/6[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color,com.iluwatar.specification.property.Mass]",testedCreature,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testToString/6[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color,com.iluwatar.specification.property.Mass]",size,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testToString/6[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color,com.iluwatar.specification.property.Mass]",color,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testToString/6[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color,com.iluwatar.specification.property.Mass]",mass,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\test\java\com\iluwatar\specification\creature\CreatureTest.java,com.iluwatar.specification.creature.CreatureTest,"testToString/6[com.iluwatar.specification.creature.Creature,java.lang.String,com.iluwatar.specification.property.Size,com.iluwatar.specification.property.Movement,com.iluwatar.specification.property.Color,com.iluwatar.specification.property.Mass]",name,1
