name,owner,createdAt,updatedAt,stargazers,releases,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std,loc_total
emojicon,rockerhieu,2014-01-18T12:32:38Z,2025-03-04T06:03:53Z,3610,2,5.153846153846154,4.0,5.239216803354354,1.564102564102564,1.0,0.7878976621655152,6.769230769230769,0.0,12.98473098937351,2971
tablesaw,jtablesaw,2016-01-01T14:58:28Z,2025-03-14T14:19:17Z,3606,79,6.262745098039216,4.0,6.652774510303197,1.284967320261438,1.0,0.6009123998399619,108.16470588235296,1.0,475.8321798831818,48438
spotbugs,spotbugs,2016-11-04T22:18:08Z,2025-03-15T02:27:43Z,3602,68,4.124278568680261,2.0,7.798818706952014,1.367064255482878,1.0,0.8730944395830051,25.9772989611389,0.0,368.970741373175,215811
helidon,helidon-io,2018-08-27T11:03:52Z,2025-03-15T11:30:07Z,3600,119,5.552679177029166,4.0,5.700127947782037,1.433868415102871,1.0,1.0760149361295617,23.980217047253,1.0,158.83112239858707,368400
ExplosionField,tyrantgit,2015-09-23T11:34:50Z,2025-03-08T07:19:58Z,3596,0,4.9,2.0,4.931756504757937,1.5,1.5,0.5270462766947299,4.3,0.0,10.392839415246977,343
Alink,alibaba,2018-09-30T06:36:11Z,2025-03-11T15:40:37Z,3594,22,6.4375993154871045,5.0,6.235823966732686,1.62657376848796,1.0,0.9997666514252432,34.70272582813837,0.0,236.7063460447356,475592
fernflower,fesh0r,2014-10-03T05:00:15Z,2025-03-14T17:12:27Z,3593,0,4.42589928057554,1.0,7.867044841816723,1.2287769784172662,1.0,0.6267620239195612,37.25323741007194,0.0,496.40035295936127,55152
DropDownMenu,dongjunkun,2015-06-23T07:43:56Z,2025-03-10T06:40:53Z,3590,2,4.526315789473684,3.0,3.6570847687533785,1.368421052631579,1.0,0.495594627783352,2.1578947368421053,0.0,4.2460852283111175,513
grpc-spring,grpc-ecosystem,2016-12-30T09:06:15Z,2025-03-14T14:02:30Z,3589,34,6.605263157894737,6.0,5.2491562462445644,1.4784688995215312,1.0,1.1466834880699277,5.368421052631579,0.0,24.048973971038755,10752
NewbieGuide,huburt-Hu,2017-07-28T06:54:05Z,2025-03-13T11:18:54Z,3587,20,4.307692307692308,3.0,4.5621471713642485,1.1794871794871795,1.0,0.4185190260408422,10.435897435897436,0.0,65.1207848287827,1896
android-stackblur,kikoso,2013-08-15T14:44:32Z,2025-02-04T08:57:52Z,3583,0,1.7560975609756098,0.0,3.72679814186976,1.0975609756097562,1.0,0.4901468172282917,0.5853658536585366,0.0,1.8970451991992383,933
cyberduck,iterate-ch,2017-01-20T14:16:34Z,2025-03-14T19:18:11Z,3578,0,6.454289544235925,3.0,9.00053932285376,1.3584450402144772,1.0,0.7804692936533552,65.74396782841823,0.0,1017.3422808442716,295549
JavaSourceCodeLearning,coderbruis,2020-06-02T13:34:20Z,2025-03-14T14:48:11Z,3571,0,2.854889589905363,2.0,2.962489609625344,1.2586750788643533,1.0,0.473301906530148,3.138801261829653,0.0,9.482477635237704,6045
android-maps-utils,googlemaps,2013-05-17T00:08:48Z,2025-03-12T12:28:32Z,3569,46,7.067567567567568,5.0,7.194136151163481,1.6396396396396395,1.0,0.9153570902027716,38.43693693693694,1.0,145.58890579030302,14793
FlexibleAdapter,davideas,2015-05-02T22:00:43Z,2025-02-28T06:55:47Z,3566,30,6.024539877300613,4.0,7.617753289011864,2.113496932515337,1.0,1.6406383499647863,102.30981595092024,1.0,1467.2018556617206,15853
ThreeTenABP,JakeWharton,2015-07-03T17:35:09Z,2025-03-12T21:21:56Z,3562,0,4.285714285714286,4.0,1.7994708216848745,1.4285714285714286,1.0,0.5345224838248488,1.4285714285714286,0.0,2.29906813420444,117
ShadowLayout,lihangleo2,2019-07-09T07:17:06Z,2025-03-13T12:38:31Z,3562,28,4.0,2.0,5.559338989484272,1.1384615384615384,1.0,0.3480716106691928,21.615384615384617,0.0,103.06865010572024,3437
AppUpdate,WVector,2017-06-19T09:38:42Z,2025-03-14T03:50:07Z,3558,3,4.4375,3.0,6.012882994434691,1.15625,1.0,0.4070314523161609,37.140625,1.0,112.16256161560597,2925
jackson-databind,FasterXML,2011-12-23T07:17:41Z,2025-03-14T22:17:46Z,3557,0,3.7763106796116506,2.0,5.588572634116515,1.710873786407767,1.0,1.769626291807146,24.387572815533986,0.0,423.9590096614452,160003
vertx-examples,vert-x3,2015-02-24T17:42:44Z,2025-03-13T02:54:45Z,3555,0,5.36281179138322,5.0,2.649163724554791,1.8276643990929704,2.0,0.5198393421640123,1.036281179138322,1.0,2.524164803875183,8866
netty-learning,code4craft,2013-09-19T02:24:25Z,2025-03-15T02:14:45Z,3553,0,5.063573883161512,4.0,4.803203245857895,1.6503436426116838,1.0,1.1260572991102995,39.24914089347079,1.0,377.97881235248553,68759
hackpad,dropbox,2015-08-14T02:32:17Z,2025-03-05T16:30:38Z,3551,0,5.088852988691438,3.0,7.136681429165433,1.806138933764136,1.0,1.3610013637236964,152.29886914378028,1.0,963.6454951413214,87731
parceler,johncarl81,2013-07-03T02:53:01Z,2025-03-02T03:38:26Z,3548,0,4.693181818181818,3.0,7.075508714287312,1.35,1.0,1.321023279770179,16.588636363636365,0.0,219.61919072939148,10156
MagicaSakura,bilibili,2016-06-23T07:54:59Z,2025-03-14T12:37:08Z,3548,3,8.297619047619047,7.5,7.292147554013998,1.6785714285714286,2.0,1.1939679143003206,25.44047619047619,3.0,73.53260914043119,5367
Android,hmkcode,2013-09-02T16:12:28Z,2025-03-11T20:09:10Z,3545,0,9.629764065335753,4.0,15.57588298208183,1.7096188747731398,1.0,1.216207981588453,114.9038112522686,1.0,680.1450485701847,50932
floatingsearchview,arimorty,2015-11-22T02:38:32Z,2025-02-28T05:21:01Z,3540,0,3.5703703703703704,2.0,7.118968503116816,1.1777777777777778,1.0,0.4710525950079052,26.28148148148148,0.0,242.9186846273305,4170
retrolambda,luontola,2013-07-20T07:25:22Z,2025-03-15T01:43:50Z,3539,0,2.475,1.0,5.254147594577706,1.4125,1.0,0.9242491015270938,9.004166666666666,0.0,43.567434185161545,4848
learning-note,rbmonster,2020-06-15T16:47:25Z,2025-03-15T07:25:33Z,3532,0,2.1945288753799392,2.0,2.4116347563001908,1.1732522796352585,1.0,0.5465391878894915,2.893617021276596,0.0,21.74959728424,13368
Store,nytimes,2016-11-29T20:17:11Z,2025-02-28T23:55:43Z,3522,0,6.2,5.0,4.9838493481705,1.5620689655172413,1.0,3.1388748775568294,17.055172413793102,1.0,124.66560277962064,11288
ftgo-application,microservices-patterns,2017-10-23T04:30:04Z,2025-03-15T10:40:46Z,3521,0,5.345945945945946,3.0,5.557221166855,1.1891891891891893,1.0,0.6391829912941789,8.191891891891892,0.0,31.006572241321724,6868
initializr,spring-io,2013-06-07T16:02:22Z,2025-03-15T09:13:36Z,3520,16,5.93232044198895,4.0,6.020904535608592,1.2638121546961325,1.0,0.6207699213335152,32.98480662983425,1.0,168.98624115497074,30861
RecyclerViewPager,lsjwzh,2015-01-17T18:30:34Z,2025-02-28T06:54:31Z,3520,10,4.309859154929577,2.0,4.278155641648045,1.4929577464788732,1.0,0.7146075733599669,9.971830985915492,0.0,59.92446956222377,2735
Music-Player,andremion,2016-05-06T21:55:37Z,2025-03-15T15:27:37Z,3515,2,4.40625,3.5,3.679580752766412,1.75,2.0,0.8032193289024988,5.03125,0.5,9.766580195220712,926
brigadier,Mojang,2014-09-15T08:48:24Z,2025-03-15T17:08:38Z,3513,3,6.635294117647059,5.0,5.437626974595255,1.152941176470588,1.0,0.393575864077453,44.55294117647059,0.0,231.11296484837973,4312
mcaselector,Querz,2018-04-22T22:23:26Z,2025-03-15T08:32:41Z,3513,68,7.810055865921788,6.0,7.618178870083725,1.840782122905028,1.0,1.079377065142272,38.0195530726257,3.0,199.1754632549524,32091
yacy_search_server,yacy,2015-03-22T12:54:20Z,2025-03-15T15:16:40Z,3508,0,5.890350877192983,4.0,7.175180369644154,1.3903508771929824,1.0,0.7920382120320383,43.08991228070175,0.0,230.79215377674385,149460
SwipeMenuListView,baoyongzhang,2014-08-24T15:40:45Z,2025-02-16T13:53:42Z,3506,2,4.393939393939394,2.0,4.834378152483742,1.4545454545454546,1.0,0.753778361444409,15.242424242424242,1.0,40.26089161878304,1347
GeekNews,codeestX,2016-08-07T14:56:56Z,2025-02-04T11:25:00Z,3502,0,4.626423690205011,2.0,5.2234834781552415,1.4464692482915718,1.0,0.9172273428553016,10.009111617312072,0.0,37.64979104993746,11939
libstreaming,fyhertz,2013-01-30T21:24:47Z,2025-03-15T12:58:58Z,3500,0,3.5730337078651684,2.0,4.559923345770783,1.4157303370786516,1.0,0.8635153939255953,23.292134831460675,0.0,66.5639136208732,6798
akhq,tchiotludo,2018-09-09T19:35:39Z,2025-03-15T11:16:25Z,3495,41,8.157377049180328,6.0,7.835992762323231,1.2918032786885243,1.0,0.5288689153225758,28.97377049180328,0.0,147.8372125515526,17311
LoadSir,KingJA,2017-09-02T08:32:15Z,2025-03-14T03:50:12Z,3490,6,5.1891891891891895,3.0,4.353161898168084,1.554054054054054,1.5,0.6000431923241628,4.013513513513513,0.0,11.990285158037226,1481
android-hidden-api,anggrayudi,2015-09-16T11:58:33Z,2025-03-13T20:11:26Z,3485,2,8.0,7.5,5.477225575051661,1.0,1.0,0.0,56.5,0.5,112.33432244866216,478
FairEmail,M66B,2018-08-02T13:30:25Z,2025-03-15T03:59:55Z,3483,1000,4.872997711670481,3.0,8.12691886216778,1.2693363844393593,1.0,0.7985439764842223,35.06979405034325,0.0,500.6179280099768,253179
jshERP,jishenghua,2016-09-20T04:51:39Z,2025-03-15T15:19:08Z,3482,6,5.7899159663865545,3.0,9.799570573238643,1.330532212885154,1.0,0.5430800603123387,1642.8795518207282,13.0,7946.587052692072,69953
JavaEETest,lenve,2016-12-13T02:13:58Z,2025-03-14T08:51:32Z,3482,0,3.51948051948052,3.0,3.3959236987293875,1.0974025974025974,1.0,0.3573592418080547,3.2662337662337664,0.0,9.688644527569243,2133
RxAndroidBle,dariuszseweryn,2016-02-04T13:42:02Z,2025-03-13T09:04:38Z,3481,59,5.381856540084388,3.0,6.479090448238718,1.3164556962025316,1.0,0.9039865262724176,53.81645569620253,0.0,622.5792239790281,15397
BottomNavigationViewEx,ittianyu,2016-11-12T08:39:38Z,2025-03-05T19:53:47Z,3476,19,4.896551724137931,3.0,5.122393606133527,1.5862068965517242,1.0,0.7327658649308672,50.13793103448276,0.0,185.8971920440226,1371
PreviewSeekBar,rubensousa,2017-01-24T23:52:44Z,2025-02-18T06:56:35Z,3468,10,5.652173913043479,2.0,6.343276294644404,1.173913043478261,1.0,0.3875533878815898,28.17391304347826,1.0,64.21671559076205,1166
marshalsec,mbechler,2017-05-22T11:43:57Z,2025-03-15T11:51:35Z,3467,0,7.291666666666667,6.0,5.64049118828054,1.8194444444444444,1.0,1.0254011772642442,14.583333333333334,1.0,39.03510518263936,2214
immutables,immutables,2013-07-07T13:48:23Z,2025-03-13T08:18:46Z,3467,11,4.685192234488009,3.0,4.976205911856729,1.2835934526075372,1.0,1.1547647702961876,28.896840502474305,0.0,531.5018673295339,68076
SurveyKing,javahuang,2021-09-06T13:34:14Z,2025-03-14T18:44:40Z,3457,3,5.175,3.0,8.653703916745519,1.23,1.0,0.5411396124850788,7.825,0.0,38.63490669119823,9237
QNotified,ferredoxin,2019-03-24T05:12:41Z,2025-03-15T14:52:54Z,3444,28,6.00587084148728,4.0,6.216830790160003,1.63013698630137,1.0,1.2200095550983574,47.76712328767123,0.0,505.760567407596,35481
SSM,crossoverJie,2016-06-21T10:09:02Z,2025-03-04T05:48:24Z,3442,10,4.157894736842105,2.0,5.35685602128231,1.6842105263157894,1.0,1.1081832770072813,2.0526315789473686,1.0,3.2570212057189503,369
HaE,gh0stkey,2020-03-24T10:12:50Z,2025-03-15T18:48:31Z,3440,71,4.086956521739131,2.0,4.62009399711732,1.608695652173913,1.0,1.4972267628985405,9.884057971014492,0.0,30.283239507282133,3624
migration,phodal,2020-01-08T02:11:38Z,2025-03-14T11:51:46Z,3438,0,1.4166666666666667,1.0,0.6685579234215214,1.0,1.0,0.0,0.0833333333333333,0.0,0.2886751345948128,101
Android-Week-View,alamkanak,2014-09-17T10:07:12Z,2025-03-13T16:15:59Z,3434,4,3.6296296296296298,2.0,7.201218636977344,1.2592592592592593,1.0,0.5943705521611524,238.3333333333333,0.0,1189.257590005048,2003
SeeWeather,xcc3641,2016-02-20T13:10:14Z,2025-02-22T15:49:31Z,3434,2,4.9245283018867925,3.0,5.804264627893868,1.5377358490566038,1.0,1.1966184760310177,6.122641509433962,1.0,14.98424749381746,3101
giffun,guolindev,2019-01-28T05:11:00Z,2025-03-14T03:50:13Z,3433,0,5.382845188284519,3.0,6.834206008172902,1.2782426778242677,1.0,0.6635046456344963,25.338912133891213,1.0,126.8662371573708,22397
AlgoDS,sherxon,2016-12-16T17:01:22Z,2025-03-03T21:50:45Z,3432,0,1.3380281690140845,1.0,0.832073250881815,1.004225352112676,1.0,0.0649109615147554,1.4112676056338027,0.0,4.09993461352707,21217
Iris,IrisShaders,2020-10-22T20:21:12Z,2025-03-14T15:42:15Z,3430,140,6.250274423710208,4.0,7.073471366829453,1.3161361141602634,1.0,0.8726319914153886,22.63885839736553,0.0,153.74272853139342,37841
MyPerf4J,LinShunKang,2018-03-11T09:58:44Z,2025-03-12T15:36:47Z,3430,23,4.101307189542483,3.0,4.463278026817224,1.173202614379085,1.0,0.379042198601965,10.61111111111111,1.0,40.43990571822701,10298
Chronicle-Queue,OpenHFT,2013-06-02T15:11:33Z,2025-03-15T10:50:32Z,3417,520,5.481927710843373,4.0,6.218738695634564,1.5923694779116466,1.0,0.8584425137003043,177.41967871485943,0.0,2218.183565114838,27433
maestro,Netflix,2024-04-17T01:15:56Z,2025-03-14T16:00:23Z,3416,0,8.2375249500998,6.0,8.111945845263007,1.5978043912175648,1.0,0.8809875314838733,29.135728542914173,0.0,388.50928184386953,49847
LQRWeChat,GitLqr,2017-02-07T06:32:40Z,2025-03-14T03:50:16Z,3409,0,5.005181347150259,2.0,7.781761833913646,1.4170984455958548,1.0,0.7760157152295898,18.935233160621763,1.0,74.02781823262899,17612
BubbleSeekBar,woxingxiao,2016-11-03T14:31:05Z,2025-03-13T06:22:20Z,3400,12,4.9,2.0,6.885016214640461,1.3,1.0,0.534983080621924,91.7,1.0,427.3341702970267,1958
AxonFramework,AxonFramework,2011-12-02T16:04:42Z,2025-03-15T08:00:13Z,3396,128,6.032550240588734,4.0,7.424540296813459,1.3005943956977073,1.0,0.8346896995961101,16.12935182564393,0.0,109.05212148302212,137935
android-priority-jobqueue,yigit,2014-06-20T00:12:45Z,2025-02-21T22:55:47Z,3394,0,4.79155672823219,3.0,5.201885337283934,1.717678100263852,1.0,1.3060619315799338,10.839050131926122,0.0,44.99915290378616,14102
signal-cli,AsamK,2015-05-11T10:49:42Z,2025-03-14T15:31:58Z,3387,97,6.955010224948875,4.0,11.49955542841221,1.574642126789366,1.0,2.1451076448839883,47.65848670756646,0.0,381.9229386675959,26670
volley,google,2017-01-24T17:39:33Z,2025-03-12T09:29:44Z,3387,9,5.190476190476191,2.0,5.970077214422755,1.696969696969697,1.0,2.246531508974861,12.285714285714286,0.0,80.61948040714489,9295
red5-server,Red5,2013-11-19T05:04:10Z,2025-03-14T15:17:51Z,3384,103,5.353326063249727,3.0,7.424696364743288,1.4122137404580153,1.0,0.82812410079501,53.79825517993457,1.0,367.11250800547526,61605
android-butterknife-zelezny,avast,2013-12-23T14:24:08Z,2025-02-28T23:55:45Z,3374,8,4.926829268292683,3.0,5.871074194312481,1.6585365853658536,1.0,1.2571745323852408,11.317073170731708,0.0,33.90017627121594,1626
http-request,kevinsawicki,2011-10-21T19:54:58Z,2025-03-08T03:29:14Z,3374,0,2.238095238095238,2.0,1.72073683993588,1.113095238095238,1.0,0.7128049950268814,78.50595238095238,0.0,1015.3808229099168,4876
AutoDispose,uber,2016-12-22T18:46:11Z,2025-03-13T02:52:33Z,3370,4,7.796992481203008,6.0,7.086863004880441,1.3759398496240602,1.0,0.734449946304886,20.76691729323308,1.0,60.31707723633513,5399
MyBatis-Spring-Boot,abel533,2015-12-19T09:57:22Z,2025-03-14T06:49:18Z,3370,0,5.2,4.5,3.81961695516848,1.25,1.0,0.4442616583193193,5.2,0.0,17.105246963555086,396
blossom,blossom-editor,2023-08-07T03:02:17Z,2025-03-15T15:13:03Z,3369,17,5.732718894009216,3.0,6.505459670428238,1.345622119815668,1.0,0.6730659264911188,6.993087557603687,0.0,26.8491199258261,13353
my-site,WinterChenS,2018-05-03T09:05:37Z,2025-03-15T03:24:34Z,3352,0,6.188888888888889,3.0,7.975939160571223,1.1888888888888889,1.0,0.4947918514685244,34.78888888888889,0.0,169.61426789971432,3473
dinky,DataLinkDC,2021-06-09T07:11:26Z,2025-03-13T13:03:55Z,3348,29,7.064012490241998,5.0,7.981754143034216,1.3622170179547228,1.0,0.7158535681208923,25.66822794691647,0.0,111.35361746508508,55170
sndcpy,rom1v,2020-06-09T19:36:57Z,2025-03-15T11:09:08Z,3348,2,7.75,4.5,8.261355820929152,2.0,2.0,0.816496580927726,20.25,0.0,40.5,214
ffmpeg-android-java,cropsly,2014-09-11T10:12:09Z,2025-03-05T02:01:58Z,3337,8,2.9148936170212765,1.0,3.8154707227631457,1.446808510638298,1.0,0.7165287893818021,7.723404255319149,1.0,23.498105499638804,1306
DDComponentForAndroid,luojilab,2017-09-07T05:48:44Z,2025-02-22T23:23:02Z,3332,4,3.0980392156862746,2.0,3.354131195769088,1.3137254901960784,1.0,0.6477714435950808,6.705882352941177,0.0,18.84494002924611,1449
jvm-tools,aragozin,2012-04-28T09:28:32Z,2025-03-14T18:21:48Z,3327,0,4.167202572347267,3.0,4.467562627797679,1.207395498392283,1.0,0.7358389131671902,20.64790996784566,0.0,132.8896112562744,33940
Toaster,getActivity,2018-09-16T05:28:57Z,2025-03-15T15:39:58Z,3325,33,4.5,3.0,4.343228794760456,1.3529411764705883,1.0,0.6911717297975237,39.5,1.0,108.57123063322126,1382
ScalingLayout,iammert,2017-10-01T12:28:34Z,2025-03-10T02:53:29Z,3321,4,3.333333333333333,2.0,4.260733053577302,1.2222222222222223,1.0,0.4236592728681617,4.333333333333333,0.0,15.259297292016884,631
archi,ivacf,2015-09-11T16:13:34Z,2025-02-18T11:44:37Z,3320,0,5.457142857142857,3.5,4.942233591995302,1.2285714285714286,1.0,0.4229444261101449,1.5285714285714285,0.0,3.005894829615314,2029
uncle-novel,uncle-novel,2018-12-11T12:15:30Z,2025-03-15T12:33:17Z,3310,1,7.289962825278811,5.0,8.771430664044221,1.657992565055762,1.0,0.8475938639191948,10.41635687732342,0.0,35.71557250715652,16991
concurrency-limits,Netflix,2017-12-11T19:32:41Z,2025-03-13T01:02:42Z,3307,102,4.609375,3.0,4.597559049386796,1.28125,1.0,0.7091916214292945,8.28125,1.0,21.318336161457665,5131
99-problems,shekhargulati,2015-11-22T05:56:33Z,2025-03-04T17:04:16Z,3304,0,1.699248120300752,2.0,0.8702573844803917,1.0,1.0,0.0,1.6842105263157894,0.0,2.9190295737303864,2057
PRDownloader,amitshekhariitbhu,2017-11-11T19:29:38Z,2025-03-14T06:37:04Z,3303,8,2.3375,1.0,3.179904472280604,1.04375,1.0,0.2338325746254675,9.54375,0.0,72.72052532441661,4709
igniter,trojan-gfw,2018-11-08T22:19:03Z,2025-03-06T04:16:56Z,3302,33,4.559322033898305,2.0,6.765397891377822,1.2203389830508475,1.0,0.5351655418324959,15.807909604519772,0.0,63.01115832490566,6122
CoreNLP,stanfordnlp,2013-06-27T21:13:49Z,2025-03-15T18:30:31Z,9816,17,5.921088435374149,4.0,7.961043428403686,1.6394557823129252,1.0,2.4523924605674594,145.6922902494331,0.0,1809.716174491304,565672
